location,month,temperature,relative_humidity,pressure,wind_speed,rainfall
Bengaluru,2,24.91,39.3,1014.6,3.5,0.09
Bengaluru,2,28.33,48.4,1014.3,4.14,0.15
Bengaluru,2,22.71,59.8,1008.5,4.58,0.31
Bengaluru,2,25.86,51.9,1011.6,1.98,0.11
Bengaluru,2,24.11,46.0,1011.0,2.19,0.02
Bengaluru,2,24.54,49.0,1011.4,1.74,0.12
Bengaluru,2,27.06,57.0,1012.6,2.77,0.77
Bengaluru,2,25.02,55.3,1011.8,3.47,0.27
Bengaluru,2,25.08,50.6,1008.1,3.99,0.3
Bengaluru,2,26.15,49.8,1014.9,2.92,0.27
Bengaluru,2,23.27,49.6,1010.3,2.68,0.06
Bengaluru,2,22.32,46.5,1013.6,3.15,0.14
Bengaluru,2,21.91,61.7,1018.2,2.16,0.37
Bengaluru,2,20.07,50.1,1010.7,5.09,0.03
Bengaluru,2,28.11,59.3,1006.7,1.39,0.09
Bengaluru,2,21.79,61.1,1012.3,3.18,0.09
Bengaluru,2,23.56,58.0,1015.8,5.02,0.15
Bengaluru,2,23.45,49.4,1017.9,3.01,1.05
Bengaluru,2,24.61,54.4,1009.9,2.81,0.02
Bengaluru,2,25.63,51.9,1014.2,2.64,0.2
Bengaluru,2,25.72,46.6,1011.8,2.82,0.05
Bengaluru,2,22.83,53.9,1012.7,4.37,0.94
Bengaluru,2,23.67,44.9,1019.6,0.79,0.03
Bengaluru,2,24.57,59.1,1009.2,4.53,0.14
Bengaluru,2,23.5,49.2,1013.6,1.58,0.36
Bengaluru,2,27.21,53.2,1014.2,2.73,0.33
Bengaluru,2,24.98,53.7,1015.7,2.57,0.15
Bengaluru,2,25.47,50.4,1013.2,3.59,0.11
Bengaluru,2,25.33,55.5,1013.8,1.4,0.14
Bengaluru,2,26.35,49.2,1012.0,3.46,0.08
Bengaluru,2,24.36,57.2,1013.7,5.02,0.06
Bengaluru,2,21.41,43.9,1012.1,1.64,0.18
Bengaluru,2,24.8,52.8,1014.6,3.19,0.08
Bengaluru,2,22.7,63.6,1012.1,2.34,0.09
Bengaluru,2,22.94,46.0,1013.9,3.43,0.29
Bengaluru,2,25.17,47.9,1012.9,3.02,0.92
Bengaluru,3,25.56,39.6,1010.9,4.04,0.88
Bengaluru,3,27.35,54.1,1009.9,2.83,0.77
Bengaluru,3,25.91,48.1,1009.6,0.29,0.16
Bengaluru,3,26.46,51.2,1011.8,2.83,1.41
Bengaluru,3,30.35,41.1,1007.2,2.16,0.07
Bengaluru,3,29.68,50.1,1012.9,1.57,1.04
Bengaluru,3,24.4,38.4,1010.0,1.96,1.77
Bengaluru,3,28.66,50.3,1008.2,3.31,0.1
Bengaluru,3,28.62,46.0,1009.9,4.53,0.64
Bengaluru,3,24.7,48.3,1014.1,3.51,0.02
Bengaluru,3,28.64,37.9,1009.7,2.59,0.26
Bengaluru,3,30.08,39.6,1011.9,3.66,0.36
Bengaluru,3,24.75,48.6,1009.2,2.74,0.43
Bengaluru,3,25.16,39.3,1012.9,2.51,1.37
Bengaluru,3,29.04,47.8,1012.7,2.05,0.56
Bengaluru,3,27.54,36.8,1015.6,1.45,0.33
Bengaluru,3,28.1,50.1,1010.6,2.81,0.83
Bengaluru,3,27.68,37.6,1012.7,3.36,1.5
Bengaluru,3,27.78,48.3,1011.2,3.1,0.01
Bengaluru,3,24.35,48.8,1014.2,2.78,2.02
Bengaluru,3,29.09,40.8,1009.2,2.25,0.05
Bengaluru,3,29.34,48.5,1012.9,3.81,0.84
Bengaluru,3,26.54,46.6,1010.5,1.88,0.16
Bengaluru,3,26.91,41.8,1010.8,3.98,0.07
Bengaluru,3,23.94,38.9,1011.2,2.2,0.29
Bengaluru,3,28.03,33.2,1011.6,2.45,0.52
Bengaluru,3,28.14,47.1,1010.7,1.73,0.24
Bengaluru,3,26.88,35.6,1011.5,2.7,0.03
Bengaluru,3,29.25,45.6,1014.9,4.18,0.46
Bengaluru,3,26.33,43.4,1013.5,3.72,1.16
Bengaluru,3,28.13,49.1,1013.2,4.18,0.24
Bengaluru,3,24.96,43.2,1009.9,3.72,0.12
Bengaluru,3,26.95,43.0,1008.8,2.1,0.29
Bengaluru,3,26.65,49.4,1013.4,2.87,0.02
Bengaluru,3,27.45,47.0,1013.2,2.42,0.86
Bengaluru,3,26.26,46.9,1014.7,4.53,0.88
Bengaluru,3,26.74,47.8,1009.5,2.0,0.44
Bengaluru,3,28.65,35.8,1010.4,4.09,0.22
Bengaluru,3,26.13,49.5,1006.9,4.09,0.8
Bengaluru,3,23.79,48.7,1010.0,5.03,0.4
Bengaluru,3,30.5,38.9,1013.5,2.79,0.87
Bengaluru,3,29.76,43.5,1009.8,3.91,0.5
Bengaluru,3,24.42,44.8,1012.6,5.48,0.77
Bengaluru,3,28.38,44.2,1010.5,2.58,0.46
Bengaluru,3,25.99,47.0,1011.8,1.66,0.27
Bengaluru,3,27.53,53.6,1008.1,1.32,1.58
Bengaluru,3,27.59,51.5,1011.2,3.91,0.39
Bengaluru,3,26.53,37.1,1003.5,1.32,0.46
Bengaluru,3,25.43,48.7,1010.5,2.83,0.12
Bengaluru,3,25.62,53.0,1006.9,3.64,0.49
Bengaluru,3,25.17,47.3,1014.0,3.39,0.42
Bengaluru,3,25.34,51.5,1012.9,3.63,0.1
Bengaluru,3,26.87,57.1,1012.2,3.42,0.03
Bengaluru,3,25.57,51.1,1014.8,4.48,0.46
Bengaluru,3,28.36,46.5,1008.6,2.25,0.72
Bengaluru,3,29.97,51.3,1015.4,2.52,0.37
Bengaluru,3,25.84,45.9,1013.3,2.43,0.13
Bengaluru,3,27.48,45.1,1010.4,4.03,0.55
Bengaluru,3,28.0,42.9,1013.8,4.1,0.04
Bengaluru,3,27.94,54.4,1008.2,3.65,0.29
Bengaluru,3,27.15,40.1,1008.9,4.38,0.09
Bengaluru,3,28.49,54.2,1009.5,2.02,0.1
Bengaluru,3,27.96,48.0,1009.7,4.87,0.11
Bengaluru,3,24.52,36.6,1008.4,4.72,0.24
Bengaluru,3,28.74,47.2,1014.1,3.94,0.03
Bengaluru,3,28.77,32.4,1010.4,4.98,0.25
Bengaluru,3,25.47,48.8,1011.9,1.54,0.36
Bengaluru,3,27.08,50.3,1009.6,2.68,0.33
Bengaluru,3,28.37,41.4,1006.4,2.46,0.24
Bengaluru,3,26.58,45.7,1011.7,3.92,0.91
Bengaluru,3,29.15,56.7,1006.2,2.15,0.08
Bengaluru,3,31.73,42.0,1010.8,3.96,0.35
Bengaluru,3,25.43,38.6,1007.6,4.57,0.03
Bengaluru,3,24.24,53.9,1016.0,3.9,0.04
Bengaluru,3,27.61,56.8,1013.3,3.48,0.43
Bengaluru,3,28.44,45.0,1011.3,2.21,0.42
Bengaluru,3,26.54,51.1,1014.2,2.35,1.05
Bengaluru,3,29.91,53.0,1008.9,4.45,0.41
Bengaluru,3,24.32,40.5,1012.4,3.98,1.61
Bengaluru,3,28.39,42.1,1011.5,3.16,0.02
Bengaluru,3,25.79,52.4,1011.7,2.78,0.05
Bengaluru,3,30.44,55.1,1014.2,1.17,0.02
Bengaluru,3,30.99,48.4,1012.8,2.13,0.1
Bengaluru,3,25.47,39.7,1011.7,5.11,0.39
Bengaluru,3,25.9,56.9,1006.9,1.92,0.52
Bengaluru,3,28.72,41.8,1008.6,3.39,0.02
Bengaluru,3,26.23,43.0,1010.7,4.21,1.46
Bengaluru,3,26.91,47.1,1011.2,1.95,0.92
Bengaluru,3,27.05,54.3,1008.2,3.38,0.18
Bengaluru,3,23.16,50.1,1017.0,4.14,0.04
Bengaluru,3,26.97,47.5,1014.8,3.21,0.09
Bengaluru,3,25.62,47.8,1012.5,6.07,0.07
Bengaluru,3,26.01,45.3,1011.2,1.53,0.07
Bengaluru,3,29.89,48.3,1010.5,4.26,0.37
Bengaluru,3,24.49,29.8,1008.6,3.03,0.14
Bengaluru,3,28.63,43.2,1011.2,3.97,0.22
Bengaluru,3,26.44,46.4,1011.6,3.64,2.28
Bengaluru,3,26.44,38.1,1007.9,2.47,0.58
Bengaluru,3,28.58,47.3,1011.8,3.43,1.49
Bengaluru,3,27.68,43.8,1010.6,1.34,0.08
Bengaluru,3,28.14,55.5,1006.2,3.8,0.24
Bengaluru,3,28.94,54.4,1008.8,3.5,0.4
Bengaluru,3,26.34,42.2,1010.0,3.84,0.04
Bengaluru,3,25.78,44.1,1015.7,4.26,0.0
Bengaluru,3,24.83,44.6,1012.4,3.57,0.55
Bengaluru,3,25.35,42.3,1007.7,3.35,0.51
Bengaluru,3,32.9,46.2,1012.2,2.32,0.26
Bengaluru,3,29.49,40.5,1007.1,2.49,0.34
Bengaluru,3,24.3,38.2,1013.7,4.39,0.27
Bengaluru,3,24.36,48.7,1009.8,4.64,0.01
Bengaluru,3,27.96,48.8,1010.8,2.96,0.2
Bengaluru,3,28.09,40.2,1014.3,3.25,0.1
Bengaluru,3,28.1,50.4,1007.8,2.3,0.05
Bengaluru,3,26.49,41.2,1007.5,4.37,1.57
Bengaluru,3,26.75,46.5,1009.5,3.87,0.46
Bengaluru,3,27.66,49.9,1013.6,5.14,0.65
Bengaluru,3,27.17,44.8,1007.2,2.32,0.19
Bengaluru,3,22.56,47.7,1003.9,2.82,0.25
Bengaluru,3,26.54,41.9,1009.9,3.43,0.14
Bengaluru,3,25.3,43.8,1012.4,3.85,0.05
Bengaluru,3,27.35,43.8,1014.0,2.98,0.1
Bengaluru,3,32.97,40.5,1009.8,2.33,0.8
Bengaluru,3,27.73,43.9,1010.0,4.08,0.57
Bengaluru,3,26.37,35.7,1013.9,3.92,0.4
Bengaluru,3,28.84,42.1,1006.3,2.28,0.32
Bengaluru,3,27.97,43.3,1010.0,4.56,1.28
Bengaluru,3,27.84,43.5,1011.5,4.37,0.04
Bengaluru,3,28.21,43.6,1012.1,3.33,0.16
Bengaluru,3,31.11,44.6,1009.7,3.28,0.22
Bengaluru,3,24.74,47.9,1011.1,3.75,0.76
Bengaluru,3,27.95,50.2,1004.8,2.34,2.45
Bengaluru,3,25.15,41.1,1009.4,3.23,0.14
Bengaluru,3,28.11,37.8,1012.1,1.05,1.04
Bengaluru,3,25.16,38.7,1008.5,4.08,0.89
Bengaluru,3,26.17,42.1,1011.1,1.64,0.13
Bengaluru,3,26.41,42.9,1012.1,4.7,0.25
Bengaluru,3,28.95,40.4,1010.1,2.87,0.26
Bengaluru,3,28.84,37.2,1011.4,2.99,1.91
Bengaluru,3,24.51,42.3,1008.6,2.57,0.1
Bengaluru,3,27.11,46.1,1010.5,2.91,0.8
Bengaluru,3,25.58,48.6,1012.5,4.62,0.2
Bengaluru,3,24.48,41.7,1011.4,0.71,0.66
Bengaluru,3,26.57,42.5,1009.5,4.48,0.27
Bengaluru,3,26.38,39.4,1011.6,3.54,0.43
Bengaluru,3,31.85,44.8,1012.8,1.99,0.89
Bengaluru,3,27.87,39.9,1005.9,2.12,0.82
Bengaluru,3,24.24,48.4,1013.9,4.88,1.01
Bengaluru,3,25.87,34.3,1010.2,2.25,0.03
Bengaluru,3,29.04,42.8,1012.1,2.05,0.59
Bengaluru,3,31.18,46.8,1014.0,4.34,0.08
Bengaluru,3,23.83,46.1,1007.6,3.54,0.27
Bengaluru,3,23.24,61.2,1009.2,2.26,0.4
Bengaluru,3,30.74,47.1,1010.3,3.42,0.26
Bengaluru,3,27.78,39.0,1009.0,2.17,0.37
Bengaluru,3,25.26,44.4,1015.3,4.3,2.83
Bengaluru,3,28.07,34.3,1008.9,4.26,0.07
Bengaluru,3,21.73,44.5,1009.6,3.73,0.56
Bengaluru,3,27.01,40.0,1011.5,3.56,0.25
Bengaluru,3,27.66,50.5,1008.0,4.96,0.07
Bengaluru,3,28.85,41.7,1010.0,3.2,0.09
Bengaluru,3,24.97,44.3,1011.8,2.02,1.49
Bengaluru,3,27.17,41.2,1010.2,3.65,1.06
Bengaluru,3,25.15,55.4,1010.8,5.29,1.19
Bengaluru,3,27.51,43.1,1009.7,2.19,2.39
Bengaluru,3,25.21,56.0,1007.2,2.84,0.12
Bengaluru,3,26.18,49.9,1011.8,3.62,0.22
Bengaluru,3,25.01,47.9,1015.4,3.15,0.55
Bengaluru,3,28.3,47.2,1011.0,2.22,0.33
Bengaluru,3,28.72,47.4,1011.6,4.32,0.27
Bengaluru,3,26.53,33.4,1012.7,5.52,0.22
Bengaluru,3,27.08,43.3,1007.8,3.4,0.45
Bengaluru,3,24.1,50.1,1015.3,2.3,0.43
Bengaluru,3,26.4,44.7,1011.5,1.65,0.09
Bengaluru,3,26.9,36.6,1015.1,3.46,0.32
Bengaluru,3,32.24,44.7,1009.2,4.3,0.4
Bengaluru,3,24.78,55.2,1015.5,3.68,0.42
Bengaluru,3,29.93,52.5,1012.9,3.2,0.12
Bengaluru,3,28.99,44.6,1012.4,2.61,0.68
Bengaluru,3,27.56,50.7,1011.6,2.11,0.01
Bengaluru,3,30.52,42.8,1010.4,4.03,0.22
Bengaluru,3,27.74,34.8,1014.0,4.11,0.76
Bengaluru,3,27.78,39.5,1011.4,1.65,0.41
Bengaluru,3,26.89,54.4,1006.1,4.79,0.15
Bengaluru,3,29.45,43.4,1008.2,3.77,0.59
Bengaluru,3,29.19,43.5,1010.5,4.6,0.42
Bengaluru,3,25.75,43.2,1011.8,1.86,0.8
Bengaluru,3,24.36,56.4,1010.9,1.83,0.66
Bengaluru,3,26.59,54.8,1014.0,3.05,0.47
Bengaluru,3,25.4,58.3,1006.1,3.7,0.33
Bengaluru,3,26.87,44.0,1011.4,5.0,0.07
Bengaluru,3,29.47,46.8,1006.5,3.91,0.15
Bengaluru,3,26.09,35.9,1012.9,2.96,0.27
Bengaluru,3,26.91,53.9,1010.8,2.17,0.46
Bengaluru,3,27.12,38.0,1012.0,4.43,0.36
Bengaluru,3,28.7,46.3,1008.8,2.24,0.17
Bengaluru,3,22.51,38.4,1014.2,4.83,0.0
Bengaluru,3,25.79,41.5,1013.6,2.92,0.34
Bengaluru,3,27.42,40.0,1012.5,4.79,0.17
Bengaluru,3,29.4,41.4,1010.7,3.88,0.66
Bengaluru,3,26.02,41.8,1012.4,3.06,0.01
Bengaluru,3,23.25,41.7,1009.2,2.68,0.44
Bengaluru,3,28.24,50.0,1013.1,2.86,1.42
Bengaluru,3,25.73,38.4,1015.1,3.63,0.1
Bengaluru,3,24.62,46.3,1013.7,3.28,0.32
Bengaluru,3,25.75,52.3,1009.2,2.61,0.05
Bengaluru,3,26.63,41.9,1011.9,3.03,0.49
Bengaluru,3,25.79,40.7,1007.8,3.28,0.4
Bengaluru,3,22.59,43.6,1012.4,1.07,0.26
Bengaluru,3,28.79,52.1,1012.1,3.66,0.37
Bengaluru,3,29.55,46.2,1006.3,2.22,1.13
Bengaluru,3,28.3,41.8,1008.1,2.05,0.11
Bengaluru,3,24.72,47.9,1010.3,1.51,0.01
Bengaluru,3,26.6,38.4,1010.2,1.41,0.99
Bengaluru,3,26.99,49.1,1008.0,1.84,0.43
Bengaluru,3,28.2,47.5,1012.0,2.49,1.11
Bengaluru,3,28.34,43.2,1011.6,5.15,0.45
Bengaluru,3,25.53,40.0,1010.5,2.67,0.83
Bengaluru,3,27.16,39.7,1009.1,3.38,0.28
Bengaluru,3,27.91,48.2,1013.6,3.6,0.69
Bengaluru,3,29.91,52.4,1015.1,3.33,1.22
Bengaluru,3,28.41,41.2,1009.8,3.12,0.42
Bengaluru,3,28.58,47.8,1009.5,2.0,0.1
Bengaluru,3,27.17,32.5,1012.2,4.65,0.16
Bengaluru,3,29.82,41.5,1010.1,5.01,0.11
Bengaluru,3,27.82,44.8,1010.7,1.52,0.14
Bengaluru,3,25.28,39.5,1012.8,2.18,0.18
Bengaluru,3,29.81,39.4,1006.2,2.92,0.4
Bengaluru,3,28.4,41.0,1014.3,2.24,0.44
Bengaluru,3,26.11,46.8,1011.2,3.71,0.28
Bengaluru,3,26.04,43.9,1010.0,2.47,0.48
Bengaluru,3,27.59,31.6,1010.8,5.37,0.04
Bengaluru,3,27.93,32.3,1010.9,4.39,0.05
Bengaluru,3,27.39,41.4,1006.7,3.41,0.09
Bengaluru,3,27.62,47.7,1014.7,4.23,0.36
Bengaluru,3,30.4,28.5,1011.1,4.31,0.12
Bengaluru,3,29.14,42.0,1012.1,2.64,0.17
Bengaluru,3,27.38,41.8,1013.4,2.38,0.26
Bengaluru,3,28.88,53.3,1008.4,3.28,0.84
Bengaluru,3,24.93,42.7,1012.2,4.06,0.01
Bengaluru,3,27.8,47.3,1010.3,3.34,0.52
Bengaluru,3,30.62,45.8,1013.1,1.62,0.55
Bengaluru,3,26.56,32.2,1005.7,2.4,0.8
Bengaluru,3,25.3,49.6,1010.8,3.13,1.35
Bengaluru,3,25.7,46.3,1009.5,3.12,0.01
Bengaluru,3,24.82,48.0,1012.1,5.17,0.08
Bengaluru,3,25.43,68.6,1012.2,1.81,1.09
Bengaluru,3,26.26,32.5,1009.2,3.71,0.31
Bengaluru,3,24.19,55.3,1009.2,4.69,0.42
Bengaluru,3,27.03,43.3,1010.7,5.47,0.54
Bengaluru,3,28.8,46.7,1008.8,2.8,0.57
Bengaluru,4,26.55,60.5,1009.5,3.45,2.54
Bengaluru,4,30.51,51.2,1006.5,1.92,0.85
Bengaluru,4,29.17,53.1,1007.7,2.56,2.39
Bengaluru,4,28.05,45.4,1008.2,2.94,1.36
Bengaluru,4,26.85,50.9,1004.2,1.46,3.27
Bengaluru,4,27.06,57.0,1006.1,3.55,0.79
Bengaluru,4,32.6,61.8,1011.4,3.25,1.39
Bengaluru,4,28.5,47.4,1010.2,1.83,1.49
Bengaluru,4,30.06,51.8,1007.8,3.9,0.81
Bengaluru,4,26.92,53.1,1008.6,4.22,0.23
Bengaluru,4,26.94,45.6,1007.3,3.73,0.15
Bengaluru,4,30.66,57.5,1011.4,3.18,0.03
Bengaluru,4,25.8,49.7,1007.5,4.09,3.1
Bengaluru,4,27.67,52.8,1008.6,4.18,0.4
Bengaluru,4,28.57,51.3,1010.9,3.81,0.36
Bengaluru,4,28.72,49.3,1006.1,2.68,2.0
Bengaluru,4,28.14,54.0,1011.9,3.78,0.58
Bengaluru,4,29.29,52.7,1004.2,4.7,1.06
Bengaluru,4,29.89,51.8,1012.1,2.9,0.27
Bengaluru,4,29.97,49.6,1007.1,5.6,4.82
Bengaluru,4,26.53,55.9,1007.4,2.97,2.86
Bengaluru,4,27.93,63.9,1003.3,3.53,2.99
Bengaluru,4,30.89,54.8,1006.9,2.83,0.78
Bengaluru,4,30.29,60.0,1005.4,3.72,2.16
Bengaluru,4,25.75,45.7,1006.5,1.76,0.23
Bengaluru,4,29.2,54.9,1007.7,2.95,0.01
Bengaluru,4,24.54,47.4,1010.4,2.41,0.03
Bengaluru,4,28.59,45.1,1008.5,3.64,1.33
Bengaluru,4,32.3,49.6,1008.8,4.49,0.91
Bengaluru,4,26.6,61.2,1005.3,4.15,1.09
Bengaluru,4,26.83,59.7,1005.8,1.13,0.01
Bengaluru,4,30.03,55.5,1012.5,5.54,0.82
Bengaluru,4,25.41,44.8,1006.2,3.8,1.9
Bengaluru,4,27.23,52.8,1012.1,2.72,0.88
Bengaluru,4,29.69,55.8,1007.4,3.66,1.98
Bengaluru,4,27.23,55.1,1008.0,3.68,0.4
Bengaluru,4,28.03,42.9,1010.7,2.83,2.52
Bengaluru,4,29.99,48.7,1011.2,3.7,1.33
Bengaluru,4,29.34,53.6,1007.7,2.89,0.36
Bengaluru,4,29.03,57.2,1007.0,3.1,0.41
Bengaluru,4,27.82,40.8,1007.9,2.81,1.48
Bengaluru,4,29.24,53.0,1008.8,2.07,2.66
Bengaluru,4,28.25,54.9,1010.2,3.65,0.81
Bengaluru,4,29.42,59.1,1008.0,4.09,0.45
Bengaluru,4,27.51,58.2,1009.5,4.01,3.03
Bengaluru,4,28.13,57.5,1012.1,4.32,1.66
Bengaluru,4,26.52,49.2,1009.0,3.82,0.89
Bengaluru,4,28.43,42.6,1008.8,2.97,1.0
Bengaluru,4,26.88,51.6,1004.2,4.34,0.34
Bengaluru,4,26.27,60.0,1001.4,2.14,1.48
Bengaluru,4,29.02,62.4,1009.0,2.6,0.67
Bengaluru,4,28.93,58.3,1007.8,2.54,8.15
Bengaluru,4,30.07,56.6,1006.7,4.58,0.98
Bengaluru,4,27.64,56.3,1008.6,4.44,1.0
Bengaluru,4,29.32,50.7,1007.8,3.99,1.25
Bengaluru,4,29.6,53.2,1010.8,4.57,3.73
Bengaluru,4,29.39,64.0,1008.2,2.62,2.42
Bengaluru,4,26.85,48.3,1006.1,3.85,0.9
Bengaluru,4,28.8,63.7,1010.5,3.37,1.9
Bengaluru,4,29.23,52.1,1007.5,4.35,1.32
Bengaluru,4,28.51,62.0,1009.3,3.38,1.02
Bengaluru,4,24.33,45.6,1006.8,3.12,0.32
Bengaluru,4,28.82,57.5,1006.4,4.04,0.94
Bengaluru,4,32.93,49.6,1008.2,4.38,0.42
Bengaluru,4,27.78,45.5,1008.0,2.83,3.69
Bengaluru,4,27.04,55.3,1009.2,3.44,0.61
Bengaluru,4,29.25,60.1,1007.3,2.44,4.56
Bengaluru,4,29.12,48.9,1003.4,1.0,1.14
Bengaluru,4,30.89,45.0,1006.9,3.7,1.5
Bengaluru,4,25.98,53.4,1010.0,4.11,1.17
Bengaluru,4,29.96,53.5,1007.3,3.76,0.21
Bengaluru,4,29.68,57.3,1007.4,1.55,0.71
Bengaluru,4,28.22,59.7,1010.5,3.15,0.16
Bengaluru,4,29.18,53.6,1006.2,1.28,1.46
Bengaluru,4,30.56,65.1,1004.1,4.87,0.89
Bengaluru,4,30.24,55.3,1007.6,2.41,2.26
Bengaluru,4,26.21,51.9,1006.8,4.76,0.37
Bengaluru,4,30.14,44.3,1005.6,4.45,0.27
Bengaluru,4,28.37,52.4,1007.6,2.6,0.78
Bengaluru,4,28.65,52.0,1009.2,2.37,3.92
Bengaluru,4,28.65,59.8,1008.0,3.85,1.86
Bengaluru,4,28.2,56.8,1008.8,2.66,0.81
Bengaluru,4,30.88,46.9,1012.5,3.6,1.09
Bengaluru,4,28.33,55.0,1007.1,3.02,0.13
Bengaluru,4,26.26,58.0,1008.7,1.72,6.26
Bengaluru,4,27.71,63.2,1006.7,1.27,1.65
Bengaluru,4,28.86,59.3,1005.9,3.73,0.5
Bengaluru,4,30.96,58.6,1006.5,2.94,1.32
Bengaluru,4,29.71,54.4,1006.8,2.95,0.17
Bengaluru,4,26.8,56.3,1008.9,4.2,5.06
Bengaluru,4,33.47,61.5,1013.9,4.67,0.29
Bengaluru,4,29.03,46.0,1006.2,3.23,1.57
Bengaluru,4,31.05,51.9,1007.0,3.16,0.42
Bengaluru,4,28.2,49.4,1007.8,4.0,1.9
Bengaluru,4,29.57,56.3,1009.0,2.14,2.25
Bengaluru,4,30.18,61.4,1008.7,3.72,1.68
Bengaluru,4,30.94,50.4,1011.2,4.05,1.43
Bengaluru,4,30.61,39.7,1001.9,4.18,3.34
Bengaluru,4,30.24,51.5,1002.0,1.56,0.12
Bengaluru,4,27.87,59.5,1006.8,2.74,0.6
Bengaluru,4,27.36,57.2,1010.7,2.62,0.43
Bengaluru,4,29.17,56.6,1004.1,3.6,6.64
Bengaluru,4,30.37,52.3,1000.5,3.98,0.74
Bengaluru,4,28.05,46.3,1009.4,5.0,1.98
Bengaluru,4,30.63,57.1,1008.6,3.01,1.73
Bengaluru,4,31.41,49.0,1005.3,3.0,0.36
Bengaluru,4,26.67,67.1,1005.5,4.65,0.41
Bengaluru,4,26.83,57.4,1005.6,3.8,0.5
Bengaluru,4,28.22,50.5,1008.3,4.77,0.79
Bengaluru,4,29.12,50.3,1006.4,3.79,0.4
Bengaluru,4,27.45,53.4,1009.2,2.34,0.03
Bengaluru,4,31.2,52.6,1000.9,2.17,3.17
Bengaluru,4,29.35,60.7,1005.9,1.95,5.05
Bengaluru,4,28.58,55.1,1005.2,4.16,0.63
Bengaluru,4,25.63,49.6,1007.4,4.69,0.62
Bengaluru,4,25.87,65.3,1006.7,5.35,0.01
Bengaluru,4,29.06,54.3,1010.0,4.34,1.71
Bengaluru,4,24.23,58.6,1003.4,4.66,2.62
Bengaluru,4,30.53,50.4,1008.1,2.92,0.24
Bengaluru,4,28.18,56.2,1009.4,2.34,0.26
Bengaluru,4,34.99,55.9,1012.6,4.35,2.34
Bengaluru,4,33.12,42.7,1006.8,3.92,1.44
Bengaluru,4,28.14,66.1,1008.8,3.61,0.07
Bengaluru,4,28.29,61.7,1003.5,3.89,1.46
Bengaluru,4,30.49,51.6,1002.0,3.82,0.55
Bengaluru,4,31.91,47.4,1010.1,4.78,0.69
Bengaluru,4,25.22,56.1,1008.0,4.79,2.2
Bengaluru,4,24.93,54.5,1010.9,4.04,2.5
Bengaluru,4,27.26,56.1,1004.6,4.35,0.77
Bengaluru,4,29.67,55.1,1009.3,4.01,4.41
Bengaluru,4,29.49,57.0,1012.7,3.04,0.78
Bengaluru,4,30.64,62.7,1009.0,4.26,2.22
Bengaluru,4,26.1,57.4,1008.7,2.11,0.99
Bengaluru,4,23.87,47.7,1008.0,4.55,3.42
Bengaluru,4,30.22,62.2,1004.1,2.31,3.58
Bengaluru,4,26.84,63.8,1011.4,3.79,0.14
Bengaluru,4,24.46,72.9,1006.5,2.65,4.13
Bengaluru,4,28.79,47.3,1009.3,4.05,2.62
Bengaluru,4,30.09,55.5,1004.1,3.47,2.35
Bengaluru,4,28.26,41.5,1005.1,1.91,0.34
Bengaluru,4,27.58,57.3,1011.6,3.92,2.45
Bengaluru,4,28.18,50.7,1007.1,2.92,2.85
Bengaluru,4,27.76,65.5,1011.6,4.38,0.51
Bengaluru,4,25.8,49.4,1007.8,3.5,4.56
Bengaluru,4,27.07,43.9,1003.4,3.9,0.08
Bengaluru,4,29.54,51.2,1010.2,2.54,0.24
Bengaluru,4,29.14,42.1,1006.5,2.91,1.16
Bengaluru,4,28.84,58.5,1009.7,3.04,1.29
Bengaluru,4,26.51,41.6,1008.1,4.36,1.55
Bengaluru,4,28.14,54.2,1004.1,5.18,0.03
Bengaluru,4,24.15,41.5,1008.4,2.69,4.84
Bengaluru,4,28.86,52.1,1013.5,4.58,0.07
Bengaluru,4,31.36,63.9,1009.2,1.33,0.23
Bengaluru,4,25.55,56.2,1007.9,2.31,0.02
Bengaluru,4,27.33,48.8,1010.7,2.54,1.26
Bengaluru,4,29.16,53.8,1008.5,2.15,4.04
Bengaluru,4,31.01,54.1,1008.5,1.92,1.64
Bengaluru,4,27.6,56.8,1005.3,3.91,2.59
Bengaluru,4,27.12,45.8,1008.6,3.29,0.02
Bengaluru,4,24.56,57.6,1010.6,3.88,1.17
Bengaluru,4,28.71,37.8,1005.9,4.19,0.92
Bengaluru,4,32.58,50.2,1011.6,3.77,1.04
Bengaluru,4,29.05,51.1,1007.8,4.16,0.11
Bengaluru,4,28.46,57.8,1005.8,3.43,1.73
Bengaluru,4,29.14,54.1,1010.5,2.31,1.05
Bengaluru,4,28.48,45.6,1007.3,4.56,2.17
Bengaluru,4,26.87,48.1,1009.9,2.91,1.0
Bengaluru,4,30.15,55.2,1007.3,2.56,0.24
Bengaluru,4,28.95,53.5,1007.9,3.32,1.57
Bengaluru,4,28.54,50.5,1009.2,2.59,0.28
Bengaluru,4,26.55,51.1,1008.7,3.08,3.09
Bengaluru,4,31.11,58.2,1003.0,3.84,1.42
Bengaluru,4,29.83,50.9,1005.2,3.85,0.26
Bengaluru,4,27.39,53.5,1010.3,2.6,4.92
Bengaluru,4,30.5,67.0,1007.7,3.01,1.1
Bengaluru,4,27.5,45.5,1006.7,4.57,0.11
Bengaluru,4,26.94,42.9,1004.6,4.0,1.48
Bengaluru,4,26.98,58.7,1005.3,5.58,0.44
Bengaluru,4,24.96,49.9,1002.9,4.68,2.44
